evaluation,split,model,horizon_hours,metric,seeds,mean,standard_deviation,minimum,maximum
zero_shot,internal_test,grud,1,patient_nmae,1,0.35054337499831656,0.0,0.35054337499831656,0.35054337499831656
zero_shot,internal_test,grud,1,patient_crps,1,0.2626407907765724,0.0,0.2626407907765724,0.2626407907765724
zero_shot,internal_test,grud,1,coverage_90,1,0.8608650050461293,0.0,0.8608650050461293,0.8608650050461293
zero_shot,internal_test,grud,1,mean_interval_width_scaled,1,1.3663839926436603,0.0,1.3663839926436603,1.3663839926436603
zero_shot,internal_test,grud,1,patient_nll,1,0.6514644278418315,0.0,0.6514644278418315,0.6514644278418315
zero_shot,internal_test,grud,1,mask_brier,1,0.076796685759242,0.0,0.076796685759242,0.076796685759242
zero_shot,internal_test,grud,1,coverage_error_90,1,0.03913499495387074,0.0,0.03913499495387074,0.03913499495387074
zero_shot,internal_test,grud,3,patient_nmae,1,0.41210816805288175,0.0,0.41210816805288175,0.41210816805288175
zero_shot,internal_test,grud,3,patient_crps,1,0.3058338576485548,0.0,0.3058338576485548,0.3058338576485548
zero_shot,internal_test,grud,3,coverage_90,1,0.8506963890347896,0.0,0.8506963890347896,0.8506963890347896
zero_shot,internal_test,grud,3,mean_interval_width_scaled,1,1.5496131345461044,0.0,1.5496131345461044,1.5496131345461044
zero_shot,internal_test,grud,3,patient_nll,1,0.8312267082613324,0.0,0.8312267082613324,0.8312267082613324
zero_shot,internal_test,grud,3,mask_brier,1,0.07747638717444205,0.0,0.07747638717444205,0.07747638717444205
zero_shot,internal_test,grud,3,coverage_error_90,1,0.04930361096521041,0.0,0.04930361096521041,0.04930361096521041
zero_shot,internal_test,grud,6,patient_nmae,1,0.4520064820892951,0.0,0.4520064820892951,0.4520064820892951
zero_shot,internal_test,grud,6,patient_crps,1,0.33414536072905243,0.0,0.33414536072905243,0.33414536072905243
zero_shot,internal_test,grud,6,coverage_90,1,0.8449602066085982,0.0,0.8449602066085982,0.8449602066085982
zero_shot,internal_test,grud,6,mean_interval_width_scaled,1,1.6971498901129218,0.0,1.6971498901129218,1.6971498901129218
zero_shot,internal_test,grud,6,patient_nll,1,0.9705821840913077,0.0,0.9705821840913077,0.9705821840913077
zero_shot,internal_test,grud,6,mask_brier,1,0.07500940569009308,0.0,0.07500940569009308,0.07500940569009308
zero_shot,internal_test,grud,6,coverage_error_90,1,0.05503979339140186,0.0,0.05503979339140186,0.05503979339140186
zero_shot,internal_test,grud,12,patient_nmae,1,0.4948916878537441,0.0,0.4948916878537441,0.4948916878537441
zero_shot,internal_test,grud,12,patient_crps,1,0.36256075538522525,0.0,0.36256075538522525,0.36256075538522525
zero_shot,internal_test,grud,12,coverage_90,1,0.8440896557806503,0.0,0.8440896557806503,0.8440896557806503
zero_shot,internal_test,grud,12,mean_interval_width_scaled,1,1.8382804504936079,0.0,1.8382804504936079,1.8382804504936079
zero_shot,internal_test,grud,12,patient_nll,1,1.0427104233652162,0.0,1.0427104233652162,1.0427104233652162
zero_shot,internal_test,grud,12,mask_brier,1,0.07314122357780296,0.0,0.07314122357780296,0.07314122357780296
zero_shot,internal_test,grud,12,coverage_error_90,1,0.055910344219349706,0.0,0.055910344219349706,0.055910344219349706
zero_shot,internal_test,grud,24,patient_nmae,1,0.538230947015283,0.0,0.538230947015283,0.538230947015283
zero_shot,internal_test,grud,24,patient_crps,1,0.39506083447838863,0.0,0.39506083447838863,0.39506083447838863
zero_shot,internal_test,grud,24,coverage_90,1,0.8458050388745477,0.0,0.8458050388745477,0.8458050388745477
zero_shot,internal_test,grud,24,mean_interval_width_scaled,1,1.9971436738248451,0.0,1.9971436738248451,1.9971436738248451
zero_shot,internal_test,grud,24,patient_nll,1,1.1321421669749063,0.0,1.1321421669749063,1.1321421669749063
zero_shot,internal_test,grud,24,mask_brier,1,0.07463752234039082,0.0,0.07463752234039082,0.07463752234039082
zero_shot,internal_test,grud,24,coverage_error_90,1,0.0541949611254523,0.0,0.0541949611254523,0.0541949611254523
zero_shot,internal_test,rssm,1,patient_nmae,1,0.4809790249458674,0.0,0.4809790249458674,0.4809790249458674
zero_shot,internal_test,rssm,1,patient_crps,1,0.372671552636276,0.0,0.372671552636276,0.372671552636276
