split,model,horizon_hours,variable,observed_targets,mae,rmse,nmae
external_test,hourly_median,24,HCO3,235,3.0108510638297874,3.6807015404386205,0.6021702127659575
external_test,hourly_median,24,FiO2,2937,0.21819033026898282,1.3411096532890434,1.4546022017932185
external_test,hourly_median,24,pH,2655,0.06270809792843703,0.08383038206214674,0.6967566436493013
external_test,hourly_median,24,PaCO2,2670,7.439344569288391,10.941090170538317,0.8265938410320435
external_test,hourly_median,24,SaO2,2264,2.5755079505300302,4.532748305349265,0.5151015901060061
external_test,hourly_median,24,BUN,7297,13.292106345073318,20.390904556332526,0.7818886085337245
external_test,hourly_median,24,Chloride,716,4.1445530726256985,5.374293509500293,0.5920790103750998
external_test,hourly_median,24,Creatinine,7301,0.9172784550061683,1.9443898591573356,1.310397792865955
external_test,hourly_median,24,Glucose,33089,31.575999576898667,48.07063084624726,0.6864347734108406
external_test,hourly_median,24,Magnesium,6751,0.2672270774700017,0.43789915029294163,0.668067693675004
external_test,hourly_median,24,Phosphate,3967,0.9791656163347612,1.372838953055298,0.6527770775565075
external_test,hourly_median,24,Potassium,10160,0.43493602362204437,0.6364611266589939,0.6213371766029203
external_test,hourly_median,24,Hct,7641,4.919388823452422,6.148118613468413,0.8064571841725281
external_test,hourly_median,24,Hgb,7741,1.7126340266115507,2.1175755197634794,0.7784700120961596
external_test,hourly_median,24,WBC,6952,4.253539988492509,7.474138262346512,0.6860548368536303
external_test,hourly_median,24,Platelets,7063,75.77934305535891,100.48656210987075,0.6314945254613242
external_test,locf,1,HR,423503,5.0561141243391425,7.8406187898965785,0.2247161833039619
external_test,locf,1,O2Sat,412754,1.4588931906171716,2.7357693300812,0.4168266258906205
external_test,locf,1,Temp,161448,0.26882395570090606,0.4248386185554047,0.2859829315967093
external_test,locf,1,SBP,413721,11.530079159626895,16.16311714412376,0.39758893653885846
external_test,locf,1,MAP,409990,8.128208005073294,12.208289059649,0.427800421319647
external_test,locf,1,DBP,413607,7.044084263564207,10.86265905431714,0.4402552664727629
external_test,locf,1,Resp,380234,2.508701220827175,3.8400125948825274,0.3583858886895964
external_test,locf,1,BaseExcess,959,2.2111574556830025,3.092117193488797,0.5527893639207506
external_test,locf,1,HCO3,789,1.7696451204055776,2.463392947993289,0.35392902408111554
external_test,locf,1,FiO2,7647,0.1327893291486865,1.0231160975048026,0.8852621943245764
external_test,locf,1,pH,7333,0.05273421519159931,0.07389810580978816,0.5859357243511043
external_test,locf,1,PaCO2,7372,5.6584373304395035,8.624472704792023,0.6287152589377226
external_test,locf,1,SaO2,6293,2.1774590815191472,4.044821921848875,0.43549181630382944
external_test,locf,1,BUN,22681,5.360984965389533,10.292187069689481,0.3153520567876196
external_test,locf,1,Chloride,2075,2.0033734939759036,3.190120290816558,0.2861962134251291
external_test,locf,1,Creatinine,22698,0.364083179134732,1.130576419316868,0.5201188273353314
external_test,locf,1,Glucose,101540,23.04063590703171,37.17020484228638,0.500883389283298
external_test,locf,1,Magnesium,20120,0.2573484095427431,0.3852320116284521,0.6433710238568575
external_test,locf,1,Phosphate,11857,0.8265117652019937,1.1764730914077237,0.5510078434679958
external_test,locf,1,Potassium,30834,0.3891292080171276,0.5940180139701788,0.5558988685958964
external_test,locf,1,Hct,24178,2.844335759781598,4.088575771143318,0.46628455078386843
external_test,locf,1,Hgb,24523,0.9628797455449968,1.4620902386942138,0.43767261161136234
external_test,locf,1,WBC,21636,2.458744684784617,4.4756610823695455,0.39657172335235746
external_test,locf,1,Platelets,21956,30.891032064128257,50.45407960464693,0.2574252672010688
external_test,locf,3,HR,392758,6.7364674939784805,9.987989945211801,0.29939855528793247
external_test,locf,3,O2Sat,382603,1.737217167664655,3.028232177152087,0.49634776218990145
external_test,locf,3,Temp,149209,0.3341117492912614,0.48992584623822694,0.35543803116091727
external_test,locf,3,SBP,383495,14.06578445612068,19.088916057697965,0.4850270502110579
external_test,locf,3,MAP,380091,9.625016114562039,13.836250708416221,0.5065797955032652
external_test,locf,3,DBP,383390,8.191604215029082,12.07972923548665,0.5119752634393177
external_test,locf,3,Resp,352583,3.0350981187408355,4.4804382798672195,0.4335854455344051
external_test,locf,3,BaseExcess,859,3.140046565774156,4.168989961511673,0.785011641443539
external_test,locf,3,HCO3,711,2.4061884669479614,3.1584871042356766,0.48123769338959227
external_test,locf,3,FiO2,6960,0.14799137931034545,1.0730414529598182,0.9866091954023029
external_test,locf,3,pH,6633,0.057702397105381914,0.07920169307749056,0.6411377456153556
external_test,locf,3,PaCO2,6666,6.052167716771683,9.091019829433545,0.672463079641298
external_test,locf,3,SaO2,5694,2.2672901299613617,4.074618324326304,0.45345802599227236
external_test,locf,3,BUN,20256,5.22432859399684,9.88955598272971,0.3073134467056965
external_test,locf,3,Chloride,1864,2.366684549356223,3.5557900252774575,0.3380977927651747
external_test,locf,3,Creatinine,20273,0.3482602476199939,1.0612539664264202,0.4975146394571342
external_test,locf,3,Glucose,93330,27.6165506268081,43.188389796574135,0.6003597962349587
external_test,locf,3,Magnesium,18065,0.2564517021865448,0.38416086963851354,0.6411292554663618
external_test,locf,3,Phosphate,10738,0.8324408642205293,1.1773016040358313,0.5549605761470195
external_test,locf,3,Potassium,27740,0.4076834895457865,0.612182793101998,0.5824049850654092
external_test,locf,3,Hct,21623,2.8446376543495164,4.129230532468436,0.46633404169664194
external_test,locf,3,Hgb,21967,0.9568876041334703,1.4686385187131588,0.43494891096975935
external_test,locf,3,WBC,19292,2.429434998963295,4.524038774123625,0.3918443546714991
external_test,locf,3,Platelets,19587,29.534563741256957,48.418997916818796,0.24612136451047464
external_test,locf,6,HR,348343,8.139257857915904,11.716612696101663,0.3617447936851513
external_test,locf,6,O2Sat,339096,1.9249003232123056,3.204594385804676,0.5499715209178017
external_test,locf,6,Temp,131538,0.42447338411713487,0.5954067303407939,0.4515674299118467
external_test,locf,6,SBP,340018,15.710142227764411,21.02274891123954,0.5417290423367038
external_test,locf,6,MAP,337125,10.62130218761587,14.913490420241866,0.5590159046113615
external_test,locf,6,DBP,339928,8.95150425972559,12.883654453808806,0.5594690162328494
external_test,locf,6,Resp,312811,3.419323489263485,4.8868531895594485,0.4884747841804979
external_test,locf,6,BaseExcess,725,3.5286896551724127,4.63374429666728,0.8821724137931032
external_test,locf,6,HCO3,606,2.5100660066006593,3.3900906361706835,0.5020132013201318
external_test,locf,6,FiO2,6061,0.16508166969147076,1.148821781893683,1.1005444646098048
external_test,locf,6,pH,5736,0.06208333333333311,0.08415829459721634,0.6898148148148134
external_test,locf,6,PaCO2,5764,6.221564885496188,9.241705492088474,0.6912849872773542
external_test,locf,6,SaO2,4938,2.362839206156344,4.272422446358245,0.4725678412312688
external_test,locf,6,BUN,17836,5.156593406593407,9.466030910449106,0.30332902391725924
external_test,locf,6,Chloride,1588,2.7052896725440805,3.9200527550040847,0.3864699532205829
external_test,locf,6,Creatinine,17852,0.33672753753081636,1.0065645278762918,0.4810393393297377
external_test,locf,6,Glucose,82191,32.231569393242566,49.6275910514612,0.7006862911574471
external_test,locf,6,Magnesium,16034,0.25864101284769203,0.38430221680090976,0.6466025321192299
external_test,locf,6,Phosphate,9636,0.8434464508094683,1.1831283550154992,0.5622976338729789
external_test,locf,6,Potassium,24424,0.42636505076973935,0.6356788709123096,0.6090929296710561
external_test,locf,6,Hct,19004,2.8377762576299594,4.163212705793098,0.4652092225622883
external_test,locf,6,Hgb,19323,0.9543445634735807,1.4684040569829544,0.4337929833970823
external_test,locf,6,WBC,17003,2.4325354349232478,4.542628021388566,0.3923444249876205
external_test,locf,6,Platelets,17266,28.460732074597473,46.832962056586055,0.23717276728831227
external_test,locf,12,HR,268890,9.76565324110231,13.729767875051111,0.4340290329378804
external_test,locf,12,O2Sat,261548,2.1168580910578556,3.3914919380978747,0.6048165974451016
external_test,locf,12,Temp,100667,0.5072783533829354,0.6948292517688156,0.5396578227478049
