evaluation,split,model,seed,horizon_hours,metric,value
zero_shot,internal_test,rssm,20260913,1,coverage_90,0.6042474056224373
zero_shot,internal_test,rssm,20260913,1,coverage_error_90,0.29575259437756274
zero_shot,internal_test,rssm,20260913,1,mean_interval_width_scaled,1.0354745485976096
zero_shot,internal_test,rssm,20260913,1,patient_nll,1.8507698930781107
zero_shot,internal_test,rssm,20260913,1,mask_brier,0.09201899767375799
zero_shot,internal_test,rssm,20260913,3,patient_nmae,0.5323015510167298
zero_shot,internal_test,rssm,20260913,3,patient_crps,0.4139550217165569
zero_shot,internal_test,rssm,20260913,3,coverage_90,0.5575275199721363
zero_shot,internal_test,rssm,20260913,3,coverage_error_90,0.3424724800278637
zero_shot,internal_test,rssm,20260913,3,mean_interval_width_scaled,1.0495174433590893
zero_shot,internal_test,rssm,20260913,3,patient_nll,2.28464822139951
zero_shot,internal_test,rssm,20260913,3,mask_brier,0.08852487273040509
zero_shot,internal_test,rssm,20260913,6,patient_nmae,0.5661839975006044
zero_shot,internal_test,rssm,20260913,6,patient_crps,0.44398988006669704
zero_shot,internal_test,rssm,20260913,6,coverage_90,0.5287572561495364
zero_shot,internal_test,rssm,20260913,6,coverage_error_90,0.37124274385046363
zero_shot,internal_test,rssm,20260913,6,mean_interval_width_scaled,1.0564408290608
zero_shot,internal_test,rssm,20260913,6,patient_nll,2.678755782707468
zero_shot,internal_test,rssm,20260913,6,mask_brier,0.08383677015003516
zero_shot,internal_test,rssm,20260913,12,patient_nmae,0.5978898071915432
zero_shot,internal_test,rssm,20260913,12,patient_crps,0.4710059873164806
zero_shot,internal_test,rssm,20260913,12,coverage_90,0.504501290401735
zero_shot,internal_test,rssm,20260913,12,coverage_error_90,0.39549870959826505
zero_shot,internal_test,rssm,20260913,12,mean_interval_width_scaled,1.0543116996516788
zero_shot,internal_test,rssm,20260913,12,patient_nll,2.85837549519314
zero_shot,internal_test,rssm,20260913,12,mask_brier,0.07941977724440206
zero_shot,internal_test,rssm,20260913,24,patient_nmae,0.6231372142012186
zero_shot,internal_test,rssm,20260913,24,patient_crps,0.49401956191244034
zero_shot,internal_test,rssm,20260913,24,coverage_90,0.4969464808878249
zero_shot,internal_test,rssm,20260913,24,coverage_error_90,0.40305351911217513
zero_shot,internal_test,rssm,20260913,24,mean_interval_width_scaled,1.056172044455098
zero_shot,internal_test,rssm,20260913,24,patient_nll,3.1205416075566363
zero_shot,internal_test,rssm,20260913,24,mask_brier,0.07886151848829225
zero_shot,external_test,rssm,20260913,1,patient_nmae,0.492479262217285
zero_shot,external_test,rssm,20260913,1,patient_crps,0.38121781412063366
zero_shot,external_test,rssm,20260913,1,coverage_90,0.5855215134850448
zero_shot,external_test,rssm,20260913,1,coverage_error_90,0.31447848651495525
zero_shot,external_test,rssm,20260913,1,mean_interval_width_scaled,1.000949397305313
zero_shot,external_test,rssm,20260913,1,patient_nll,2.171246854540188
zero_shot,external_test,rssm,20260913,1,mask_brier,0.07135401753929083
zero_shot,external_test,rssm,20260913,3,patient_nmae,0.5478516878324591
zero_shot,external_test,rssm,20260913,3,patient_crps,0.42944705385146775
zero_shot,external_test,rssm,20260913,3,coverage_90,0.540714122599675
zero_shot,external_test,rssm,20260913,3,coverage_error_90,0.359285877400325
zero_shot,external_test,rssm,20260913,3,mean_interval_width_scaled,1.0178255322639074
zero_shot,external_test,rssm,20260913,3,patient_nll,2.5219726807391654
zero_shot,external_test,rssm,20260913,3,mask_brier,0.06697491230068534
zero_shot,external_test,rssm,20260913,6,patient_nmae,0.592134483651656
zero_shot,external_test,rssm,20260913,6,patient_crps,0.4683589768402866
zero_shot,external_test,rssm,20260913,6,coverage_90,0.511608957242946
zero_shot,external_test,rssm,20260913,6,coverage_error_90,0.38839104275705405
zero_shot,external_test,rssm,20260913,6,mean_interval_width_scaled,1.02785535805403
zero_shot,external_test,rssm,20260913,6,patient_nll,2.954712424098688
zero_shot,external_test,rssm,20260913,6,mask_brier,0.06541616389409699
zero_shot,external_test,rssm,20260913,12,patient_nmae,0.6232319274540873
zero_shot,external_test,rssm,20260913,12,patient_crps,0.49598156189316733
zero_shot,external_test,rssm,20260913,12,coverage_90,0.5016539369577618
zero_shot,external_test,rssm,20260913,12,coverage_error_90,0.3983460630422382
zero_shot,external_test,rssm,20260913,12,mean_interval_width_scaled,1.0406137572422112
zero_shot,external_test,rssm,20260913,12,patient_nll,3.211726822329968
zero_shot,external_test,rssm,20260913,12,mask_brier,0.06409915874342798
zero_shot,external_test,rssm,20260913,24,patient_nmae,0.6534830549903484
zero_shot,external_test,rssm,20260913,24,patient_crps,0.5227463840363176
zero_shot,external_test,rssm,20260913,24,coverage_90,0.4914471848427773
zero_shot,external_test,rssm,20260913,24,coverage_error_90,0.40855281515722275
zero_shot,external_test,rssm,20260913,24,mean_interval_width_scaled,1.0498207908595507
zero_shot,external_test,rssm,20260913,24,patient_nll,3.5405476086165812
zero_shot,external_test,rssm,20260913,24,mask_brier,0.06700765342657315
recalibrated,external_test,rssm,20260913,1,patient_nmae,0.4924792619600237
recalibrated,external_test,rssm,20260913,1,patient_crps,0.37559087581615047
recalibrated,external_test,rssm,20260913,1,coverage_90,0.895017832786808
recalibrated,external_test,rssm,20260913,1,coverage_error_90,0.004982167213192001
recalibrated,external_test,rssm,20260913,1,mean_interval_width_scaled,2.224720373265944
recalibrated,external_test,rssm,20260913,1,patient_nll,1.0520002056966646
recalibrated,external_test,rssm,20260913,1,mask_brier,0.07135401753929083
recalibrated,external_test,rssm,20260913,3,patient_nmae,0.5478516879249903
recalibrated,external_test,rssm,20260913,3,patient_crps,0.41435625226318495
recalibrated,external_test,rssm,20260913,3,coverage_90,0.8784658006064335
recalibrated,external_test,rssm,20260913,3,coverage_error_90,0.02153419939356649
recalibrated,external_test,rssm,20260913,3,mean_interval_width_scaled,2.346950122392532
recalibrated,external_test,rssm,20260913,3,patient_nll,1.1400341952049369
recalibrated,external_test,rssm,20260913,3,mask_brier,0.06697491230068534
recalibrated,external_test,rssm,20260913,6,patient_nmae,0.5921344838389663
recalibrated,external_test,rssm,20260913,6,patient_crps,0.4482987431234323
recalibrated,external_test,rssm,20260913,6,coverage_90,0.8818509540920907
recalibrated,external_test,rssm,20260913,6,coverage_error_90,0.018149045907909334
recalibrated,external_test,rssm,20260913,6,mean_interval_width_scaled,2.5736563962500245
recalibrated,external_test,rssm,20260913,6,patient_nll,1.2252301299472146
recalibrated,external_test,rssm,20260913,6,mask_brier,0.06541616389409699
recalibrated,external_test,rssm,20260913,12,patient_nmae,0.6232319274213537
recalibrated,external_test,rssm,20260913,12,patient_crps,0.4716850520394122
recalibrated,external_test,rssm,20260913,12,coverage_90,0.8784316460381008
recalibrated,external_test,rssm,20260913,12,coverage_error_90,0.021568353961899267
recalibrated,external_test,rssm,20260913,12,mean_interval_width_scaled,2.676214725030141
recalibrated,external_test,rssm,20260913,12,patient_nll,1.2810343700875968
recalibrated,external_test,rssm,20260913,12,mask_brier,0.06409915874342798
recalibrated,external_test,rssm,20260913,24,patient_nmae,0.6534830552808273
recalibrated,external_test,rssm,20260913,24,patient_crps,0.49481450628951945
recalibrated,external_test,rssm,20260913,24,coverage_90,0.878988851011222
recalibrated,external_test,rssm,20260913,24,coverage_error_90,0.021011148988777983
recalibrated,external_test,rssm,20260913,24,mean_interval_width_scaled,2.7959709811876086
recalibrated,external_test,rssm,20260913,24,patient_nll,1.3390257057410724
recalibrated,external_test,rssm,20260913,24,mask_brier,0.06700765342657315
zero_shot,internal_test,rssm,20260914,1,patient_nmae,0.48789723833734394
zero_shot,internal_test,rssm,20260914,1,patient_crps,0.37682636708998374
zero_shot,internal_test,rssm,20260914,1,coverage_90,0.590178253710662
zero_shot,internal_test,rssm,20260914,1,coverage_error_90,0.309821746289338
zero_shot,internal_test,rssm,20260914,1,mean_interval_width_scaled,1.0290013831405231
zero_shot,internal_test,rssm,20260914,1,patient_nll,2.040091908378578
zero_shot,internal_test,rssm,20260914,1,mask_brier,0.0930529234137944
zero_shot,internal_test,rssm,20260914,3,patient_nmae,0.5334486407212263
zero_shot,internal_test,rssm,20260914,3,patient_crps,0.41775376732382014
zero_shot,internal_test,rssm,20260914,3,coverage_90,0.5445918301400988
zero_shot,internal_test,rssm,20260914,3,coverage_error_90,0.3554081698599012
zero_shot,internal_test,rssm,20260914,3,mean_interval_width_scaled,1.0258893506593418
zero_shot,internal_test,rssm,20260914,3,patient_nll,2.50334839963363
zero_shot,internal_test,rssm,20260914,3,mask_brier,0.08940428370918668
zero_shot,internal_test,rssm,20260914,6,patient_nmae,0.5652629399281353
zero_shot,internal_test,rssm,20260914,6,patient_crps,0.44520290528678524
zero_shot,internal_test,rssm,20260914,6,coverage_90,0.5144069569012142
zero_shot,internal_test,rssm,20260914,6,coverage_error_90,0.38559304309878584
zero_shot,internal_test,rssm,20260914,6,mean_interval_width_scaled,1.026510781785703
zero_shot,internal_test,rssm,20260914,6,patient_nll,3.0047301232403756
zero_shot,internal_test,rssm,20260914,6,mask_brier,0.08454682723763085
zero_shot,internal_test,rssm,20260914,12,patient_nmae,0.5957067012208327
zero_shot,internal_test,rssm,20260914,12,patient_crps,0.47238872757956685
zero_shot,internal_test,rssm,20260914,12,coverage_90,0.4955223435380007
zero_shot,internal_test,rssm,20260914,12,coverage_error_90,0.40447765646199935
zero_shot,internal_test,rssm,20260914,12,mean_interval_width_scaled,1.0211531032094017
zero_shot,internal_test,rssm,20260914,12,patient_nll,3.1422584340263877
zero_shot,internal_test,rssm,20260914,12,mask_brier,0.07987920434426356
zero_shot,internal_test,rssm,20260914,24,patient_nmae,0.6228403512803923
zero_shot,internal_test,rssm,20260914,24,patient_crps,0.496207813080443
zero_shot,internal_test,rssm,20260914,24,coverage_90,0.48336069521185543
zero_shot,internal_test,rssm,20260914,24,coverage_error_90,0.4166393047881446
zero_shot,internal_test,rssm,20260914,24,mean_interval_width_scaled,1.0229501586955232
zero_shot,internal_test,rssm,20260914,24,patient_nll,3.4620698961911454
zero_shot,internal_test,rssm,20260914,24,mask_brier,0.07906446368415679
zero_shot,external_test,rssm,20260914,1,patient_nmae,0.5067167954037244
zero_shot,external_test,rssm,20260914,1,patient_crps,0.395820973411261
zero_shot,external_test,rssm,20260914,1,coverage_90,0.5581409223086593
zero_shot,external_test,rssm,20260914,1,coverage_error_90,0.3418590776913407
zero_shot,external_test,rssm,20260914,1,mean_interval_width_scaled,0.9717870271915605
zero_shot,external_test,rssm,20260914,1,patient_nll,2.3940581423108607
zero_shot,external_test,rssm,20260914,1,mask_brier,0.0714291905990195
zero_shot,external_test,rssm,20260914,3,patient_nmae,0.555051033219214
zero_shot,external_test,rssm,20260914,3,patient_crps,0.4385170664069777
zero_shot,external_test,rssm,20260914,3,coverage_90,0.5186791706597139
zero_shot,external_test,rssm,20260914,3,coverage_error_90,0.3813208293402861
zero_shot,external_test,rssm,20260914,3,mean_interval_width_scaled,0.976986481735072
zero_shot,external_test,rssm,20260914,3,patient_nll,2.8315820280178596
zero_shot,external_test,rssm,20260914,3,mask_brier,0.06709588307217351
zero_shot,external_test,rssm,20260914,6,patient_nmae,0.594331488308827
zero_shot,external_test,rssm,20260914,6,patient_crps,0.47355333230340857
zero_shot,external_test,rssm,20260914,6,coverage_90,0.49360526005337063
zero_shot,external_test,rssm,20260914,6,coverage_error_90,0.4063947399466294
zero_shot,external_test,rssm,20260914,6,mean_interval_width_scaled,0.983834275733237
zero_shot,external_test,rssm,20260914,6,patient_nll,3.2461896319607857
zero_shot,external_test,rssm,20260914,6,mask_brier,0.06558740077750899
zero_shot,external_test,rssm,20260914,12,patient_nmae,0.6254974785419052
zero_shot,external_test,rssm,20260914,12,patient_crps,0.5014602293447049
zero_shot,external_test,rssm,20260914,12,coverage_90,0.484016056332391
zero_shot,external_test,rssm,20260914,12,coverage_error_90,0.41598394366760905
zero_shot,external_test,rssm,20260914,12,mean_interval_width_scaled,0.9939222119493932
zero_shot,external_test,rssm,20260914,12,patient_nll,3.5574461176077152
zero_shot,external_test,rssm,20260914,12,mask_brier,0.0643706694423947
zero_shot,external_test,rssm,20260914,24,patient_nmae,0.6550720013922555
zero_shot,external_test,rssm,20260914,24,patient_crps,0.528837667806473
zero_shot,external_test,rssm,20260914,24,coverage_90,0.46866709631716463
zero_shot,external_test,rssm,20260914,24,coverage_error_90,0.4313329036828354
zero_shot,external_test,rssm,20260914,24,mean_interval_width_scaled,0.9944422840265885
zero_shot,external_test,rssm,20260914,24,patient_nll,4.077711391973478
zero_shot,external_test,rssm,20260914,24,mask_brier,0.06743024856166839
recalibrated,external_test,rssm,20260914,1,patient_nmae,0.5067167952685495
recalibrated,external_test,rssm,20260914,1,patient_crps,0.38811595664235576
recalibrated,external_test,rssm,20260914,1,coverage_90,0.8973364845486278
recalibrated,external_test,rssm,20260914,1,coverage_error_90,0.0026635154513722226
recalibrated,external_test,rssm,20260914,1,mean_interval_width_scaled,2.330989628554958
recalibrated,external_test,rssm,20260914,1,patient_nll,1.0729580953929077
recalibrated,external_test,rssm,20260914,1,mask_brier,0.0714291905990195
recalibrated,external_test,rssm,20260914,3,patient_nmae,0.5550510329137057
recalibrated,external_test,rssm,20260914,3,patient_crps,0.41936766050248786
recalibrated,external_test,rssm,20260914,3,coverage_90,0.8728843925687507
recalibrated,external_test,rssm,20260914,3,coverage_error_90,0.0271156074312493
recalibrated,external_test,rssm,20260914,3,mean_interval_width_scaled,2.340786147344258
recalibrated,external_test,rssm,20260914,3,patient_nll,1.1586740144855572
recalibrated,external_test,rssm,20260914,3,mask_brier,0.06709588307217351
recalibrated,external_test,rssm,20260914,6,patient_nmae,0.5943314882487896
recalibrated,external_test,rssm,20260914,6,patient_crps,0.4499924536599747
recalibrated,external_test,rssm,20260914,6,coverage_90,0.8780901537796816
recalibrated,external_test,rssm,20260914,6,coverage_error_90,0.02190984622031844
recalibrated,external_test,rssm,20260914,6,mean_interval_width_scaled,2.5569080889517513
recalibrated,external_test,rssm,20260914,6,patient_nll,1.2316461394766463
recalibrated,external_test,rssm,20260914,6,mask_brier,0.06558740077750899
recalibrated,external_test,rssm,20260914,12,patient_nmae,0.6254974780638867
recalibrated,external_test,rssm,20260914,12,patient_crps,0.47452468815165233
recalibrated,external_test,rssm,20260914,12,coverage_90,0.8793851085533778
recalibrated,external_test,rssm,20260914,12,coverage_error_90,0.020614891446622208
recalibrated,external_test,rssm,20260914,12,mean_interval_width_scaled,2.696511493251005
recalibrated,external_test,rssm,20260914,12,patient_nll,1.288927461206289
recalibrated,external_test,rssm,20260914,12,mask_brier,0.0643706694423947
recalibrated,external_test,rssm,20260914,24,patient_nmae,0.6550720013672784
recalibrated,external_test,rssm,20260914,24,patient_crps,0.4976704872980339
recalibrated,external_test,rssm,20260914,24,coverage_90,0.8762765365258468
recalibrated,external_test,rssm,20260914,24,coverage_error_90,0.023723463474153217
recalibrated,external_test,rssm,20260914,24,mean_interval_width_scaled,2.790370188934497
recalibrated,external_test,rssm,20260914,24,patient_nll,1.3586752538443336
recalibrated,external_test,rssm,20260914,24,mask_brier,0.06743024856166839
zero_shot,internal_test,rssm,20260915,1,patient_nmae,0.45440281976222635
zero_shot,internal_test,rssm,20260915,1,patient_crps,0.3501691512165943
zero_shot,internal_test,rssm,20260915,1,coverage_90,0.6221312820405236
zero_shot,internal_test,rssm,20260915,1,coverage_error_90,0.27786871795947643
zero_shot,internal_test,rssm,20260915,1,mean_interval_width_scaled,1.019125033787522
zero_shot,internal_test,rssm,20260915,1,patient_nll,1.7894815194864264
zero_shot,internal_test,rssm,20260915,1,mask_brier,0.09309735706752056
zero_shot,internal_test,rssm,20260915,3,patient_nmae,0.5184448815457621
zero_shot,internal_test,rssm,20260915,3,patient_crps,0.40234494799054843
zero_shot,internal_test,rssm,20260915,3,coverage_90,0.5711792238991786
zero_shot,internal_test,rssm,20260915,3,coverage_error_90,0.3288207761008214
zero_shot,internal_test,rssm,20260915,3,mean_interval_width_scaled,1.046980057783761
zero_shot,internal_test,rssm,20260915,3,patient_nll,2.246316320049308
zero_shot,internal_test,rssm,20260915,3,mask_brier,0.08946145215746841
zero_shot,internal_test,rssm,20260915,6,patient_nmae,0.5585631061164409
zero_shot,internal_test,rssm,20260915,6,patient_crps,0.4355317160756935
zero_shot,internal_test,rssm,20260915,6,coverage_90,0.5444706979719476
zero_shot,internal_test,rssm,20260915,6,coverage_error_90,0.35552930202805244
zero_shot,internal_test,rssm,20260915,6,mean_interval_width_scaled,1.0781122758381865
zero_shot,internal_test,rssm,20260915,6,patient_nll,2.613405360004067
zero_shot,internal_test,rssm,20260915,6,mask_brier,0.08459222058358759
zero_shot,internal_test,rssm,20260915,12,patient_nmae,0.5959557928831346
zero_shot,internal_test,rssm,20260915,12,patient_crps,0.4644768067279373
zero_shot,internal_test,rssm,20260915,12,coverage_90,0.5277716126242404
zero_shot,internal_test,rssm,20260915,12,coverage_error_90,0.3722283873757596
zero_shot,internal_test,rssm,20260915,12,mean_interval_width_scaled,1.1194023704706857
zero_shot,internal_test,rssm,20260915,12,patient_nll,2.5680271060228654
zero_shot,internal_test,rssm,20260915,12,mask_brier,0.07983911883439451
zero_shot,internal_test,rssm,20260915,24,patient_nmae,0.6256950542424421
zero_shot,internal_test,rssm,20260915,24,patient_crps,0.4890744754444622
zero_shot,internal_test,rssm,20260915,24,coverage_90,0.5237056395012407
zero_shot,internal_test,rssm,20260915,24,coverage_error_90,0.3762943604987593
zero_shot,internal_test,rssm,20260915,24,mean_interval_width_scaled,1.148934955133546
zero_shot,internal_test,rssm,20260915,24,patient_nll,2.778588675247417
zero_shot,internal_test,rssm,20260915,24,mask_brier,0.07884917133388154
zero_shot,external_test,rssm,20260915,1,patient_nmae,0.4724652250779914
zero_shot,external_test,rssm,20260915,1,patient_crps,0.36571240171618513
zero_shot,external_test,rssm,20260915,1,coverage_90,0.5885646552425688
zero_shot,external_test,rssm,20260915,1,coverage_error_90,0.3114353447574312
zero_shot,external_test,rssm,20260915,1,mean_interval_width_scaled,0.9697764212003632
zero_shot,external_test,rssm,20260915,1,patient_nll,2.1284783210899896
zero_shot,external_test,rssm,20260915,1,mask_brier,0.0715341970747803
zero_shot,external_test,rssm,20260915,3,patient_nmae,0.5326613785467531
zero_shot,external_test,rssm,20260915,3,patient_crps,0.41712492046589966
zero_shot,external_test,rssm,20260915,3,coverage_90,0.5442507553957218
zero_shot,external_test,rssm,20260915,3,coverage_error_90,0.35574924460427826
zero_shot,external_test,rssm,20260915,3,mean_interval_width_scaled,1.0011696901238794
zero_shot,external_test,rssm,20260915,3,patient_nll,2.510921505087859
zero_shot,external_test,rssm,20260915,3,mask_brier,0.06715872289745042
zero_shot,external_test,rssm,20260915,6,patient_nmae,0.5801877267803823
zero_shot,external_test,rssm,20260915,6,patient_crps,0.4565743370988302
zero_shot,external_test,rssm,20260915,6,coverage_90,0.5240936658075839
zero_shot,external_test,rssm,20260915,6,coverage_error_90,0.37590633419241615
zero_shot,external_test,rssm,20260915,6,mean_interval_width_scaled,1.0371673562987993
zero_shot,external_test,rssm,20260915,6,patient_nll,2.816160627400905
zero_shot,external_test,rssm,20260915,6,mask_brier,0.06567593145316226
zero_shot,external_test,rssm,20260915,12,patient_nmae,0.617638033552027
zero_shot,external_test,rssm,20260915,12,patient_crps,0.48676054871421215
zero_shot,external_test,rssm,20260915,12,coverage_90,0.5222836585512867
zero_shot,external_test,rssm,20260915,12,coverage_error_90,0.37771634144871336
zero_shot,external_test,rssm,20260915,12,mean_interval_width_scaled,1.090227015015117
zero_shot,external_test,rssm,20260915,12,patient_nll,2.879795091091272
zero_shot,external_test,rssm,20260915,12,mask_brier,0.06451762626091834
zero_shot,external_test,rssm,20260915,24,patient_nmae,0.6511468250587954
zero_shot,external_test,rssm,20260915,24,patient_crps,0.514004743935717
zero_shot,external_test,rssm,20260915,24,coverage_90,0.5204199463844712
zero_shot,external_test,rssm,20260915,24,coverage_error_90,0.3795800536155288
zero_shot,external_test,rssm,20260915,24,mean_interval_width_scaled,1.1335237225785346
zero_shot,external_test,rssm,20260915,24,patient_nll,3.0942918451405137
zero_shot,external_test,rssm,20260915,24,mask_brier,0.06764247595664528
recalibrated,external_test,rssm,20260915,1,patient_nmae,0.4724652257861938
recalibrated,external_test,rssm,20260915,1,patient_crps,0.36305537686409095
recalibrated,external_test,rssm,20260915,1,coverage_90,0.9001416647613001
recalibrated,external_test,rssm,20260915,1,coverage_error_90,0.00014166476130006433
recalibrated,external_test,rssm,20260915,1,mean_interval_width_scaled,2.202784127719818
recalibrated,external_test,rssm,20260915,1,patient_nll,1.008960687045537
recalibrated,external_test,rssm,20260915,1,mask_brier,0.0715341970747803
recalibrated,external_test,rssm,20260915,3,patient_nmae,0.5326613783018294
recalibrated,external_test,rssm,20260915,3,patient_crps,0.402445606580905
recalibrated,external_test,rssm,20260915,3,coverage_90,0.8728799015645063
recalibrated,external_test,rssm,20260915,3,coverage_error_90,0.027120098435493678
recalibrated,external_test,rssm,20260915,3,mean_interval_width_scaled,2.25164765480269
recalibrated,external_test,rssm,20260915,3,patient_nll,1.1196066701624978
recalibrated,external_test,rssm,20260915,3,mask_brier,0.06715872289745042
recalibrated,external_test,rssm,20260915,6,patient_nmae,0.5801877264046017
recalibrated,external_test,rssm,20260915,6,patient_crps,0.4375462878743625
recalibrated,external_test,rssm,20260915,6,coverage_90,0.8779293340042169
recalibrated,external_test,rssm,20260915,6,coverage_error_90,0.022070665995783112
recalibrated,external_test,rssm,20260915,6,mean_interval_width_scaled,2.492839243266899
recalibrated,external_test,rssm,20260915,6,patient_nll,1.2078448100367263
recalibrated,external_test,rssm,20260915,6,mask_brier,0.06567593145316226
recalibrated,external_test,rssm,20260915,12,patient_nmae,0.6176380329540859
recalibrated,external_test,rssm,20260915,12,patient_crps,0.46495516643381873
recalibrated,external_test,rssm,20260915,12,coverage_90,0.8765541847355749
recalibrated,external_test,rssm,20260915,12,coverage_error_90,0.02344581526442513
recalibrated,external_test,rssm,20260915,12,mean_interval_width_scaled,2.617221277458773
recalibrated,external_test,rssm,20260915,12,patient_nll,1.2682993333593382
recalibrated,external_test,rssm,20260915,12,mask_brier,0.06451762626091834
recalibrated,external_test,rssm,20260915,24,patient_nmae,0.6511468252045164
recalibrated,external_test,rssm,20260915,24,patient_crps,0.49165889188896994
recalibrated,external_test,rssm,20260915,24,coverage_90,0.8813238164036129
recalibrated,external_test,rssm,20260915,24,coverage_error_90,0.01867618359638712
recalibrated,external_test,rssm,20260915,24,mean_interval_width_scaled,2.78975453292285
recalibrated,external_test,rssm,20260915,24,patient_nll,1.3400459473531983
recalibrated,external_test,rssm,20260915,24,mask_brier,0.06764247595664528
zero_shot,internal_test,rssm,20260916,1,patient_nmae,0.4821456112308249
zero_shot,internal_test,rssm,20260916,1,patient_crps,0.3724755504293109
zero_shot,internal_test,rssm,20260916,1,coverage_90,0.5921725920857464
zero_shot,internal_test,rssm,20260916,1,coverage_error_90,0.30782740791425367
zero_shot,internal_test,rssm,20260916,1,mean_interval_width_scaled,1.012818473392479
zero_shot,internal_test,rssm,20260916,1,patient_nll,2.0362778563383332
zero_shot,internal_test,rssm,20260916,1,mask_brier,0.0929819033331672
zero_shot,internal_test,rssm,20260916,3,patient_nmae,0.5316259696519494
zero_shot,internal_test,rssm,20260916,3,patient_crps,0.4145770031888179
zero_shot,internal_test,rssm,20260916,3,coverage_90,0.550664602958727
zero_shot,internal_test,rssm,20260916,3,coverage_error_90,0.34933539704127303
zero_shot,internal_test,rssm,20260916,3,mean_interval_width_scaled,1.0266661349332278
zero_shot,internal_test,rssm,20260916,3,patient_nll,2.3243572640558607
zero_shot,internal_test,rssm,20260916,3,mask_brier,0.08934907371279897
zero_shot,internal_test,rssm,20260916,6,patient_nmae,0.5631144836707996
zero_shot,internal_test,rssm,20260916,6,patient_crps,0.4420454574765515
zero_shot,internal_test,rssm,20260916,6,coverage_90,0.5263430560533991
zero_shot,internal_test,rssm,20260916,6,coverage_error_90,0.3736569439466009
zero_shot,internal_test,rssm,20260916,6,mean_interval_width_scaled,1.0267063370932634
zero_shot,internal_test,rssm,20260916,6,patient_nll,2.7704736065805182
zero_shot,internal_test,rssm,20260916,6,mask_brier,0.08442726751815952
zero_shot,internal_test,rssm,20260916,12,patient_nmae,0.5922635303339192
zero_shot,internal_test,rssm,20260916,12,patient_crps,0.4673994844150655
zero_shot,internal_test,rssm,20260916,12,coverage_90,0.50144650003928
zero_shot,internal_test,rssm,20260916,12,coverage_error_90,0.39855349996072
zero_shot,internal_test,rssm,20260916,12,mean_interval_width_scaled,1.0263713092001523
zero_shot,internal_test,rssm,20260916,12,patient_nll,2.902657286485358
zero_shot,internal_test,rssm,20260916,12,mask_brier,0.07972900817480907
zero_shot,internal_test,rssm,20260916,24,patient_nmae,0.6246046747826163
zero_shot,internal_test,rssm,20260916,24,patient_crps,0.49627405959906024
zero_shot,internal_test,rssm,20260916,24,coverage_90,0.48960970122883163
zero_shot,internal_test,rssm,20260916,24,coverage_error_90,0.4103902987711684
zero_shot,internal_test,rssm,20260916,24,mean_interval_width_scaled,1.0325102621873499
zero_shot,internal_test,rssm,20260916,24,patient_nll,3.2255546145325393
zero_shot,internal_test,rssm,20260916,24,mask_brier,0.07883191216318805
zero_shot,external_test,rssm,20260916,1,patient_nmae,0.500634130635908
zero_shot,external_test,rssm,20260916,1,patient_crps,0.3907718392935239
zero_shot,external_test,rssm,20260916,1,coverage_90,0.575872181590419
zero_shot,external_test,rssm,20260916,1,coverage_error_90,0.32412781840958105
zero_shot,external_test,rssm,20260916,1,mean_interval_width_scaled,0.9753282579957867
zero_shot,external_test,rssm,20260916,1,patient_nll,2.327063276552549
zero_shot,external_test,rssm,20260916,1,mask_brier,0.070956315754634
zero_shot,external_test,rssm,20260916,3,patient_nmae,0.5495835384904341
zero_shot,external_test,rssm,20260916,3,patient_crps,0.4329846081275341
zero_shot,external_test,rssm,20260916,3,coverage_90,0.536658414649381
zero_shot,external_test,rssm,20260916,3,coverage_error_90,0.363341585350619
zero_shot,external_test,rssm,20260916,3,mean_interval_width_scaled,0.988316948112982
zero_shot,external_test,rssm,20260916,3,patient_nll,2.6712623342638864
zero_shot,external_test,rssm,20260916,3,mask_brier,0.06671539454990111
zero_shot,external_test,rssm,20260916,6,patient_nmae,0.5930889907484207
zero_shot,external_test,rssm,20260916,6,patient_crps,0.4715347083695251
zero_shot,external_test,rssm,20260916,6,coverage_90,0.5081124010904486
zero_shot,external_test,rssm,20260916,6,coverage_error_90,0.3918875989095514
zero_shot,external_test,rssm,20260916,6,mean_interval_width_scaled,0.9976057720438688
zero_shot,external_test,rssm,20260916,6,patient_nll,3.0880905339670988
zero_shot,external_test,rssm,20260916,6,mask_brier,0.06540394140335895
zero_shot,external_test,rssm,20260916,12,patient_nmae,0.6271200874082716
zero_shot,external_test,rssm,20260916,12,patient_crps,0.502164026371456
zero_shot,external_test,rssm,20260916,12,coverage_90,0.49256944484243426
zero_shot,external_test,rssm,20260916,12,coverage_error_90,0.40743055515756577
zero_shot,external_test,rssm,20260916,12,mean_interval_width_scaled,1.0082711377934144
zero_shot,external_test,rssm,20260916,12,patient_nll,3.4600648399151015
zero_shot,external_test,rssm,20260916,12,mask_brier,0.06448062623573163
zero_shot,external_test,rssm,20260916,24,patient_nmae,0.6660697944182624
zero_shot,external_test,rssm,20260916,24,patient_crps,0.537555953742621
zero_shot,external_test,rssm,20260916,24,coverage_90,0.4732519310429013
zero_shot,external_test,rssm,20260916,24,coverage_error_90,0.4267480689570987
zero_shot,external_test,rssm,20260916,24,mean_interval_width_scaled,1.0156666795466038
zero_shot,external_test,rssm,20260916,24,patient_nll,3.9218263633836346
zero_shot,external_test,rssm,20260916,24,mask_brier,0.06788097314148384
