evaluation,split,model,horizon_hours,metric,seeds,mean,standard_deviation,minimum,maximum
zero_shot,external_test,grud,12,patient_crps,5,0.384967039371483,0.0008498356799535395,0.3836207076119942,0.38578565432517153
zero_shot,external_test,grud,12,coverage_90,5,0.8421708163178483,0.007302124427087565,0.8366571445089368,0.8531693315672471
zero_shot,external_test,grud,12,mean_interval_width_scaled,5,1.9115896740508203,0.03661939540577253,1.8803746375235775,1.9701363849300382
zero_shot,external_test,grud,12,patient_nll,5,1.1100290217874664,0.009377571699825912,1.1009807249814374,1.1249765791877933
zero_shot,external_test,grud,12,mask_brier,5,0.061679708261577905,0.0019974231089990068,0.05893757250653091,0.06441513477707758
zero_shot,external_test,grud,12,coverage_error_90,5,0.05782918368215162,0.007302124427087565,0.046830668432752964,0.06334285549106322
zero_shot,external_test,grud,24,patient_nmae,5,0.5607335384892476,0.002968429207885551,0.5563406045879643,0.5642600744053162
zero_shot,external_test,grud,24,patient_crps,5,0.4132187299089275,0.0023043337439251255,0.4094822975776425,0.415038733683962
zero_shot,external_test,grud,24,coverage_90,5,0.8445423375524976,0.00542977961902412,0.8395757128510978,0.8525142283203064
zero_shot,external_test,grud,24,mean_interval_width_scaled,5,2.0566364627934863,0.031131518726361097,2.029864498106113,2.1094077173084926
zero_shot,external_test,grud,24,patient_nll,5,1.1886462881054245,0.010455097466700891,1.1728165350968343,1.2006367818263644
zero_shot,external_test,grud,24,mask_brier,5,0.06595069208779343,0.0023756182516256187,0.06335464248015853,0.06981834930542118
zero_shot,external_test,grud,24,coverage_error_90,5,0.055457662447502346,0.00542977961902412,0.04748577167969359,0.060424287148902245
zero_shot,external_test,rssm,1,patient_nmae,5,0.49575399947802967,0.01424798604616132,0.47246522507799127,0.5067167954037244
